"","year","vote","race","language","interview","gender","turnout"
"9658","2012","7. Did not vote or voted but not for president (exc.1972)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","1. Not registered, and did not vote"
"9659","2012","7. Did not vote or voted but not for president (exc.1972)","3. Asian or Pacific Islander, non-Hispanic (1966-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","2. Registered, but did not vote"
"9660","2012","4. Other (incl. 3d/minor party candidates and write-ins)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9661","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9662","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9663","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9664","2012","7. Did not vote or voted but not for president (exc.1972)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","1. Not registered, and did not vote"
"9665","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9666","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9667","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9668","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9669","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9670","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9671","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9672","2012","1. Democrat","5. Hispanic (1966-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9673","2012","7. Did not vote or voted but not for president (exc.1972)","1. White non-Hispanic (1948-2012)","1. Some or all of IW translated to Spanish","4. All internet","1. Male","2. Registered, but did not vote"
"9674","2012","1. Democrat","5. Hispanic (1966-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9675","2012","7. Did not vote or voted but not for president (exc.1972)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","2. Registered, but did not vote"
"9676","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9677","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9678","2012","1. Democrat","5. Hispanic (1966-2012)","1. Some or all of IW translated to Spanish","4. All internet","1. Male","3. Voted (registered)"
"9679","2012","1. Democrat","5. Hispanic (1966-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9680","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9681","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9682","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9683","2012","2. Republican","5. Hispanic (1966-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9684","2012","7. Did not vote or voted but not for president (exc.1972)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","1. Not registered, and did not vote"
"9685","2012","7. Did not vote or voted but not for president (exc.1972)","5. Hispanic (1966-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","1. Not registered, and did not vote"
"9686","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9687","2012","7. Did not vote or voted but not for president (exc.1972)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","2. Registered, but did not vote"
"9688","2012","1. Democrat","5. Hispanic (1966-2012)","1. Some or all of IW translated to Spanish","4. All internet","1. Male","3. Voted (registered)"
"9689","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9690","2012","1. Democrat","5. Hispanic (1966-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9691","2012","7. Did not vote or voted but not for president (exc.1972)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","2. Registered, but did not vote"
"9692","2012","1. Democrat","5. Hispanic (1966-2012)","1. Some or all of IW translated to Spanish","4. All internet","1. Male","3. Voted (registered)"
"9693","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9694","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9695","2012","1. Democrat","5. Hispanic (1966-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9696","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9697","2012","1. Democrat","3. Asian or Pacific Islander, non-Hispanic (1966-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9698","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9699","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9700","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9701","2012","1. Democrat","5. Hispanic (1966-2012)","1. Some or all of IW translated to Spanish","4. All internet","1. Male","3. Voted (registered)"
"9702","2012","4. Other (incl. 3d/minor party candidates and write-ins)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9703","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9704","2012","7. Did not vote or voted but not for president (exc.1972)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","1. Not registered, and did not vote"
"9705","2012","1. Democrat","5. Hispanic (1966-2012)","1. Some or all of IW translated to Spanish","4. All internet","2. Female","3. Voted (registered)"
"9706","2012","7. Did not vote or voted but not for president (exc.1972)","5. Hispanic (1966-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","1. Not registered, and did not vote"
"9707","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9708","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9709","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9710","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9711","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9712","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","2. Female","3. Voted (registered)"
"9713","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9714","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9715","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
"9716","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","4. All internet","1. Male","3. Voted (registered)"
